found,faʊnd,<ul><li>encontrado</li><li>hallado</li><li>descubierto</li><li>localizado</li><li>detectado</li><li>averiguado</li><li>fundar</li><li>fundir</li><li>basar</li></ul>,"<img src=""01_1211.jpg"" />",[sound:01_1211.mp3],[sound:01_1211_meaning.mp3],[sound:01_1211_example.mp3],"To <i>found</i> something means to start, organize, or establish that thing.","<i>Fundar</i> algo significa comenzar, organizar o establecer esa cosa.",My grandfather <b>founded</b> the City Bank.,Mi abuelo <b>fundó</b> el City Bank.
gap,ɡæp,<ul><li>brecha</li><li>vacío</li><li>hueco</li><li>espacio</li><li>laguna</li><li>intervalo</li><li>distancia</li><li>ranura</li><li>diferencia</li><li>separación</li><li>boquete</li><li>lapso</li><li>falta</li><li>desequilibrio</li><li>discrepancia</li><li>desigualdad</li><li>agujero</li><li>déficit</li></ul>,"<img src=""01_1212.jpg"" />",[sound:01_1212.mp3],[sound:01_1212_meaning.mp3],[sound:01_1212_example.mp3],A <i>gap</i> is a space between two things.,Un <i>hueco</i> es un espacio entre dos cosas.,There is a small <b>gap</b> between the blocks of wood.,Hay un pequeño <b>hueco</b> entre los bloques de madera.
glory,ˈɡlɔːri,<ul><li>gloria</li><li>esplendor</li><li>fama</li><li>honor</li></ul>,"<img src=""01_1213.jpg"" />",[sound:01_1213.mp3],[sound:01_1213_meaning.mp3],[sound:01_1213_example.mp3],"<i>Glory</i> is the importance, magnificence, or specialness of something.","La <i>gloria</i> es la importancia, magnificencia o singularidad de algo.",They enjoyed the <b>glory</b> of the beautiful sunset.,Disfrutaron de la <b>gloria</b> del hermoso atardecer.
interior,ɪnˈtɪriər,<ul><li><a>interior</a></li><li><a>interno</a></li></ul>,"<img src=""01_1214.jpg"" />",[sound:01_1214.mp3],[sound:01_1214_meaning.mp3],[sound:01_1214_example.mp3],An <i>interior</i> is the inside of something.,El <i>interior</i> es el interior de algo.,They looked at the <b>interior</b> of the box.,Miraron el <b>interior</b> de la caja.
lion,ˈlaɪən,<ul><li>león</li></ul>,"<img src=""01_1215.jpg"" />",[sound:01_1215.mp3],[sound:01_1215_meaning.mp3],[sound:01_1215_example.mp3],A <i>lion</i> is a large animal in the cat family.,Un <i>león</i> es un animal grande de la familia de los felinos.,We went to see the <b>lion</b> at the zoo.,Fuimos a ver el <b>león</b> en el zoológico.
role,rəʊl,<ul><li>papel</li><li>rol</li><li>función</li><li>participación</li><li>misión</li><li>cargo</li><li>tarea</li><li>labor</li><li>puesto</li><li>cometido</li><li>responsabilidad</li></ul>,"<img src=""01_1216.jpg"" />",[sound:01_1216.mp3],[sound:01_1216_meaning.mp3],[sound:01_1216_example.mp3],"A <i>role</i> is a job, position, or part in something.","Un <i>papel</i> es un trabajo, posición o parte en algo.",Her <b>role</b> in the office is to sell products to customers.,Su <b>papel</b> en la oficina es vender productos a los clientes.
royal,ˈrɔɪəl,<ul><li>real</li><li>regio</li><li>miembro de la familia real</li></ul>,"<img src=""01_1217.jpg"" />",[sound:01_1217.mp3],[sound:01_1217_meaning.mp3],[sound:01_1217_example.mp3],<i>Royal</i> means related to a king or queen.,<i>Real</i> significa relacionado con un rey o reina.,The Duchess was part of the <b>royal</b> family.,La Duquesa era parte de la familia <b>real</b>.
sole,səʊl,<ul><li>único</li><li>exclusivo</li><li>absoluta</li><li>sola</li><li>suela</li><li>planta</li><li>lenguado</li><li>piso</li><li>solar</li><li>echar suelas</li></ul>,"<img src=""01_1218.jpg"" />",[sound:01_1218.mp3],[sound:01_1218_meaning.mp3],[sound:01_1218_example.mp3],A <i>sole</i> person or thing is the only one.,Una persona o cosa <i>única</i> es la única.,She was the <b>sole</b> woman in the room.,Ella era la única mujer en la sala.
stairs,stεərz,<ul><li>escaleras</li><li>escalera</li><li>escalones</li><li>escalinatas</li></ul>,"<img src=""01_1219.jpg"" />",[sound:01_1219.mp3],[sound:01_1219_meaning.mp3],[sound:01_1219_example.mp3],<i>Stairs</i> are a set of steps built to go from one level of a building to another.,Las <i>escaleras</i> son un conjunto de peldaños construidos para ir de un nivel de un edificio a otro.,He took the <b>stairs</b> instead of the elevator.,Tomó las <b>escaleras</b> en lugar del ascensor.
surface,ˈsɜːrfɪs,<ul><li>de superficie</li><li>de la superficie</li><li>superficial</li><li>superficie</li><li>cara</li><li>apariencia</li><li>surgir</li><li>salir a la superficie</li><li>asfaltar</li><li>aparecer</li><li>aflorar</li><li>emerger</li></ul>,"<img src=""01_1220.jpg"" />",[sound:01_1220.mp3],[sound:01_1220_meaning.mp3],[sound:01_1220_example.mp3],The <i>surface</i> is the top layer of something.,La <i>superficie</i> es la capa superior de algo.,She wiped the <b>surface</b> of the table.,Ella limpió la <b>superficie</b> de la mesa.
agreement,əˈɡriːmənt,<ul><li>acuerdo</li><li>contrato</li><li>concordancia</li><li>convenio</li><li>tratado</li><li>consentimiento</li><li>autorización</li><li>permiso</li><li>pacto</li><li>aceptación</li><li>arreglo</li><li>compromiso</li><li>consenso</li><li>aprobación</li><li>trato</li><li>concertación</li><li>coincidencia</li><li>armonía</li></ul>,"<img src=""02_1221.jpg"" />",[sound:02_1221.mp3],[sound:02_1221_meaning.mp3],[sound:02_1221_example.mp3],An <i>agreement</i> is a formal decision about future action.,Un <i>acuerdo</i> es una decisión formal sobre una acción futura.,I think you’ll get Tom’s <b>agreement</b> to this proposal.,Creo que obtendrás el <b>acuerdo</b> de Tom para esta propuesta.
arise,əˈraɪz,<ul><li>surgir</li><li>aparecer</li><li>presentarse</li><li>levantarse</li><li>darse</li><li>plantearse</li><li>aparecerse</li><li>emerger</li><li>alzarse</li><li>emanar</li></ul>,"<img src=""02_1222.jpg"" />",[sound:02_1222.mp3],[sound:02_1222_meaning.mp3],[sound:02_1222_example.mp3],To <i>arise</i> is to happen.,<i>Surgir</i> es ocurrir.,Difficulties <b>arose</b> with his computer because it was old.,Surgieron dificultades con su computadora porque era vieja.
benefactor,ˈbenɪfæktər,<ul><li><a>benefactor</a><br></li><li>bienhechor</li><li>donante</li><li>bienhechora</li></ul>,"<img src=""02_1223.jpg"" />",[sound:02_1223.mp3],[sound:02_1223_meaning.mp3],[sound:02_1223_example.mp3],A <i>benefactor</i> is a person who gives money to help someone.,Un <i>benefactor</i> es una persona que da dinero para ayudar a alguien.,The student’s <b>benefactor</b> gave him money to spend on his studies.,El <b>benefactor</b> del estudiante le dio dinero para gastar en sus estudios.
blacksmith,ˈblæksmɪθ,<ul><li><a>herrero</a></li><li><a>herrería<br></a></li><li><a>herrador<br></a></li></ul>,"<img src=""02_1224.jpg"" />",[sound:02_1224.mp3],[sound:02_1224_meaning.mp3],[sound:02_1224_example.mp3],A <i>blacksmith</i> is a person who makes things out of metal.,Un <i>herrero</i> es una persona que hace cosas de metal.,The <b>blacksmith</b> pounded the piece of metal until it was flat.,El <b>herrero</b> golpeó la pieza de metal hasta que quedó plana.
chimney,ˈtʃɪmni,<ul><li>chimenea</li><li>hogar</li></ul>,"<img src=""02_1225.jpg"" />",[sound:02_1225.mp3],[sound:02_1225_meaning.mp3],[sound:02_1225_example.mp3],A <i>chimney</i> is a tall pipe used to carry smoke out of a building.,Una <i>chimenea</i> es una tubería alta utilizada para sacar el humo de un edificio.,The cat was sitting on the roof next to the <b>chimney</b>.,El gato estaba sentado en el techo junto a la <b>chimenea</b>.
compensate,ˈkɑːmpenseɪt,<ul><li>compensar</li><li>indemnizar</li><li>equilibrar</li><li>recompensar</li><li>retribuir</li><li>remunerar</li><li>neutralizar</li><li>resarcir</li></ul>,"<img src=""02_1226.jpg"" />",[sound:02_1226.mp3],[sound:02_1226_meaning.mp3],[sound:02_1226_example.mp3],To <i>compensate</i> is to pay someone for the time they spent doing something.,<i>Compensar</i> es pagarle a alguien por el tiempo que pasó haciendo algo.,Her boss <b>compensated</b> her for the extra work she did last week.,Su jefe la <b>compensó</b> por el trabajo extra que hizo la semana pasada.
encounter,ɪnˈkaʊntər,<ul><li>encuentro</li><li>experiencia</li><li>enfrentamiento</li><li>reunión</li><li>cita</li><li>bronca</li><li>encontrar</li><li>encontrarse</li><li>enfrentar</li><li>encarar</li><li>encontrarse</li><li>hallar</li><li>descubrir</li><li>toparse</li><li>tropezar</li></ul>,"<img src=""02_1227.jpg"" />",[sound:02_1227.mp3],[sound:02_1227_meaning.mp3],[sound:02_1227_example.mp3],To <i>encounter</i> is to find or meet a person or thing.,<i>Encontrarse</i> es encontrar o conocer a una persona o cosa.,I <b>encountered</b> a sea turtle while I was swimming.,Me <b>encontré</b> con una tortuga marina mientras nadaba.
exceed,ɪkˈsiːd,<ul><li>exceder</li><li>superar</li><li>sobrepasar</li><li>pasar de</li><li>rebasar</li><li>ser superior</li></ul>,"<img src=""02_1228.jpg"" />",[sound:02_1228.mp3],[sound:02_1228_meaning.mp3],[sound:02_1228_example.mp3],To <i>exceed</i> is to be more than something.,<i>Exceder</i> es ser más que algo.,"Since I <b>exceeded</b> my limit, I decided to get rid of my credit cards.","Como <b>excedí</b> mi límite, decidí deshacerme de mis tarjetas de crédito."
forge,fɔːrdʒ,<ul><li><a>forja</a><br></li><li><a></a><a>herrería</a><br></li><li><a></a><a></a><a>fragua</a><br></li><li><a></a><a></a><a>ferrería</a><br></li><li><a></a><a></a><a>fundición</a><br></li><li><a></a><a></a><a>forjar</a><br></li><li><a></a><a></a><a>falsificar</a><br></li><li><a></a><a></a><a>fraguar</a><br></li><li><a></a><a></a><a>inventar</a><br></li><li><a></a><a></a><a>formar</a><br></li></ul>,"<img src=""02_1229.jpg"" />",[sound:02_1229.mp3],[sound:02_1229_meaning.mp3],[sound:02_1229_example.mp3],"To <i>forge</i> is to make or produce, especially with difficulty.","<i>Forjar</i> es hacer o producir, especialmente con dificultad.",Stacy and Heather <b>forged</b> their friendship when they were teenagers.,Stacy y Heather <b>forjaron</b> su amistad cuando eran adolescentes.
humble,ˈhʌmbl,<ul><li>humilde</li><li>humildes</li><li>modesto</li><li>humillar</li></ul>,"<img src=""02_1230.jpg"" />",[sound:02_1230.mp3],[sound:02_1230_meaning.mp3],[sound:02_1230_example.mp3],People who are <i>humble</i> do not believe that they are better than other people.,Las personas <i>humildes</i> no creen que son mejores que otras personas.,"Even though Bob is the smartest boy in his class, he is <b>humble</b>.","Aunque Bob es el chico más inteligente de su clase, es <b>humilde</b>."
iron,ˈaɪərn,<ul><li><a>hierro</a><br></li><li><a></a><a>plancha</a><br></li><li><a></a><a></a><a>fierro</a><br></li><li><a></a><a></a><a>pesas</a><br></li><li><a></a><a></a><a>planchar</a><br></li><li><a></a><a>de hierro</a><br></li><li><a></a><a></a><a>férreo</a><br></li></ul>,"<img src=""02_1231.jpg"" />",[sound:02_1231.mp3],[sound:02_1231_meaning.mp3],[sound:02_1231_example.mp3],<i>Iron</i> is a strong metal that is used to make many objects.,El <i>hierro</i> es un metal fuerte que se usa para hacer muchos objetos.,The horse had shoes made of <b>iron</b>.,El caballo tenía herraduras hechas de <b>hierro</b>.
ladder,ˈlædər,<ul><li>escalera</li><li>escala</li><li>carrera</li><li>escalera de mano</li><li>escalerilla</li></ul>,"<img src=""02_1232.jpg"" />",[sound:02_1232.mp3],[sound:02_1232_meaning.mp3],[sound:02_1232_example.mp3],A <i>ladder</i> is an object that is used to climb up and down things.,Una <i>escalera</i> es un objeto que se utiliza para subir y bajar cosas.,He used a <b>ladder</b> to climb to the top of his tree house.,Usó una <b>escalera</b> para subir a la parte superior de su casa en el árbol.
modest,ˈmɑːdɪst,<ul><li><a>modesto</a><br></li><li>humilde</li><li>moderado</li><li>sencillo</li><li>escaso</li><li>módico</li><li>sobrio</li><li>discreto</li><li>pudoroso</li><li>púdico</li><li>recatado</li><li>mesurado</li></ul>,"<img src=""02_1233.jpg"" />",[sound:02_1233.mp3],[sound:02_1233_meaning.mp3],[sound:02_1233_example.mp3],"If people are <i>modest</i>, they do not think that they are too important.","Si las personas son <i>modestas</i>, no piensan que son demasiado importantes.",Derek is very <b>modest</b> for someone who is so rich.,Derek es muy <b>modesto</b> para alguien que es tan rico.
occupy,ˈɑːkjupaɪ,<ul><li>ocupar</li><li>tener ocupado</li><li>mantener ocupado</li><li>desempeñar</li><li>entretener</li><li>invadir</li><li>habitar</li><li>llenar</li><li>vivir en</li></ul>,"<img src=""02_1234.jpg"" />",[sound:02_1234.mp3],[sound:02_1234_meaning.mp3],[sound:02_1234_example.mp3],"To <i>occupy</i> a place is to live, work, or be there.","<i>Ocupar</i> un lugar es vivir, trabajar o estar allí.",Kevin and Alice <b>occupied</b> the chairs and had a long discussion.,Kevin y Alice <b>ocuparon</b> las sillas y tuvieron una larga discusión.
penny,ˈpeni,<ul><li>centavo</li><li>céntimo</li><li>penique</li></ul>,"<img src=""02_1235.jpg"" />",[sound:02_1235.mp3],[sound:02_1235_meaning.mp3],[sound:02_1235_example.mp3],A <i>penny</i> is a coin worth one cent.,Un <i>centavo</i> es una moneda que vale un centavo.,US President Abraham Lincoln is on the <b>penny</b>.,"El presidente de los EE. UU., Abraham Lincoln, está en el <b>centavo</b>."
preach,priːtʃ,<ul><li><a>sermonear</a><br></li><li><a></a><a>dar un sermón</a><br></li><li><a></a><a></a><a>predicar</a><br></li><li><a></a><a></a><a>aconsejar</a><br></li></ul>,"<img src=""02_1236.jpg"" />",[sound:02_1236.mp3],[sound:02_1236_meaning.mp3],[sound:02_1236_example.mp3],To <i>preach</i> is to talk about and promote a religious idea.,<i>Predicar</i> es hablar sobre y promover una idea religiosa.,Aaron often <b>preached</b> about living an honest life.,Aaron a menudo <b>predicaba</b> sobre vivir una vida honesta.
prosper,ˈprɑːspər,<ul><li><a>prosperar</a><br></li><li>avanzar</li><li>medrar</li><li>florecer</li><li>enriquecerse</li><li>progresar</li><li>favorecer</li></ul>,"<img src=""02_1237.jpg"" />",[sound:02_1237.mp3],[sound:02_1237_meaning.mp3],[sound:02_1237_example.mp3],To <i>prosper</i> is to be successful or make a lot of money.,<i>Prosperar</i> es tener éxito o ganar mucho dinero.,Frank’s new business finally <b>prospered</b> after many years of hard work.,El nuevo negocio de Frank finalmente <b>prosperó</b> después de muchos años de trabajo duro.
province,ˈprɑːvɪns,<ul><li>provincia</li><li>campo</li><li>competencia</li><li>departamento</li></ul>,"<img src=""02_1238.jpg"" />",[sound:02_1238.mp3],[sound:02_1238_meaning.mp3],[sound:02_1238_example.mp3],A <i>province</i> is an area that is controlled by a country.,Una <i>provincia</i> es un área que está controlada por un país.,Canada is divided into several different <b>provinces</b>.,Canadá está dividida en varias <b>provincias</b> diferentes.
satisfaction,ˌsætɪsˈfækʃn,<ul><li>satisfacción</li><li>cumplimiento</li><li>contento</li><li>agrado</li><li>compensación</li><li>complacencia</li></ul>,"<img src=""02_1239.jpg"" />",[sound:02_1239.mp3],[sound:02_1239_meaning.mp3],[sound:02_1239_example.mp3],<i>Satisfaction</i> is the feeling of having done or received something good.,La <i>satisfacción</i> es la sensación de haber hecho o recibido algo bueno.,Brad was filled with <b>satisfaction</b> when he saw what was for dinner.,Brad se llenó de <b>satisfacción</b> cuando vio lo que había para la cena.
sustain,səˈsteɪn,<ul><li>sostener</li><li>mantener</li><li>sufrir</li><li>alimentar</li><li>prolongar</li><li>corroborar</li><li>defender</li><li>sustentar</li><li>continuar</li><li>soportar</li><li>apoyar</li><li>preservar</li><li>respaldar</li><li>padecer</li><li>conservar</li><li>recibir</li><li>confirmar</li></ul>,"<img src=""02_1240.jpg"" />",[sound:02_1240.mp3],[sound:02_1240_meaning.mp3],[sound:02_1240_example.mp3],To <i>sustain</i> something is to keep it going.,<i>Sostener</i> algo es mantenerlo en marcha.,Wind power is a clean way to <b>sustain</b> a city with energy.,La energía eólica es una forma limpia de <b>sostener</b> una ciudad con energía.
acquire,əˈkwaɪər,<ul><li>adquirir</li><li>obtener</li><li>aprender</li><li>desarrollar</li><li>tomar</li><li>conseguir</li><li>ganar</li><li>comprar</li><li>contraer</li><li>captar</li></ul>,"<img src=""03_1241.jpg"" />",[sound:03_1241.mp3],[sound:03_1241_meaning.mp3],[sound:03_1241_example.mp3],To <i>acquire</i> something is to get or gain possession of that thing.,<i>Adquirir</i> algo es obtener o ganar la posesión de esa cosa.,Tina <b>acquired</b> a strange package yesterday.,Tina <b>adquirió</b> un paquete extraño ayer.
awkward,ˈɔːkwərd,<ul><li>engorroso</li><li>raro</li><li>incómodo</li><li>difícil</li><li>torpes</li><li>torpe</li><li>complicado</li><li>forzado</li><li>extraño</li><li>embarazoso</li><li>enrevesado</li><li>irregular</li><li>vergonzoso</li><li>comprometido</li><li>bochornoso</li><li>molesto</li><li>inoportuno</li><li>extraña</li></ul>,"<img src=""03_1242.jpg"" />",[sound:03_1242.mp3],[sound:03_1242_meaning.mp3],[sound:03_1242_example.mp3],An <i>awkward</i> thing is embarrassing and uncomfortable.,Algo <i>incómodo</i> es embarazoso y molesto.,"After dropping his coffee cup, Robbie felt <b>awkward</b>.","Después de dejar caer su taza de café, Robbie se sintió <b>incómodo</b>."
caretaker,ˈkerteɪkər,<ul><li>cuidador</li><li>encargado</li><li>portero</li><li>conserje</li><li>guardián</li><li>custodio</li><li>guarda</li><li>provisional</li></ul>,"<img src=""03_1243.jpg"" />",[sound:03_1243.mp3],[sound:03_1243_meaning.mp3],[sound:03_1243_example.mp3],"A <i>caretaker</i> is a person who takes care of very young, old, or sick people.","Un <i>cuidador</i> es una persona que cuida a personas muy jóvenes, ancianas o enfermas.",My grandmother’s <b>caretaker</b> helps her get around the house.,El <b>cuidador</b> de mi abuela la ayuda a moverse por la casa.
deceive,dɪˈsiːv,<ul><li><a>engañar</a><br></li><li><a></a><a>embaucar</a><br></li><li><a></a><a></a><a>engañarse a sí mismo</a><br></li></ul>,"<img src=""03_1244.jpg"" />",[sound:03_1244.mp3],[sound:03_1244_meaning.mp3],[sound:03_1244_example.mp3],To <i>deceive</i> is to make someone believe something that is not true.,<i>Engañar</i> es hacer que alguien crea algo que no es cierto.,He tried to <b>deceive</b> his friends with a card trick.,Intentó <b>engañar</b> a sus amigos con un truco de cartas.
discourage,dɪsˈkɜːrɪdʒ,<ul><li>desanimar</li><li>desalentar</li><li>desincentivar</li><li>disuadir</li><li>rechazar</li><li>oponerse a</li><li>desaconsejar</li><li>descorazonar</li><li>luchar</li><li>combatir</li></ul>,"<img src=""03_1245.jpg"" />",[sound:03_1245.mp3],[sound:03_1245_meaning.mp3],[sound:03_1245_example.mp3],To <i>discourage</i> is to make someone feel less excited about something.,<i>Desanimar</i> es hacer que alguien se sienta menos entusiasmado por algo.,Mr. Perry <b>discouraged</b> the students from quitting school.,El Sr. Perry <b>desanimó</b> a los estudiantes de dejar la escuela.
fake,feɪk,<ul><li>falso</li><li>de imitación</li><li>pirata</li><li>farsante</li><li>falsificado</li><li>fraudulento</li><li>ficticia</li><li>fingido</li><li>imitación</li><li>falsificación</li><li>impostor</li><li>finta</li><li>impostora</li><li>falacia</li><li>fraude</li><li>simular</li><li>falsear</li><li>fingir</li><li>falsificar</li><li>fintar</li><li>fintear</li><li>aparentar</li><li>amagar</li></ul>,"<img src=""03_1246.jpg"" />",[sound:03_1246.mp3],[sound:03_1246_meaning.mp3],[sound:03_1246_example.mp3],A <i>fake</i> thing is made to look real in order to trick people.,Una cosa <i>falsa</i> está hecha para parecer real con el fin de engañar a las personas.,The model was wearing <b>fake</b> hair.,La modelo llevaba cabello <b>falso</b>.
hatred,ˈheɪtrɪd,<ul><li><a>odio</a><br></li><li><a></a><a>aborrecimiento</a><br></li></ul>,"<img src=""03_1247.jpg"" />",[sound:03_1247.mp3],[sound:03_1247_meaning.mp3],[sound:03_1247_example.mp3],<i>Hatred</i> is a strong feeling of not liking someone or something.,El <i>odio</i> es un sentimiento fuerte de no gustar de alguien o algo.,I have a <b>hatred</b> for the taste of medicine.,Tengo un <b>odio</b> por el sabor de la medicina.
hut,hʌt,<ul><li>cabaña</li><li>refugio</li><li>choza</li><li>chabola</li><li>cobertizo</li><li>caseta</li><li>cabina</li><li>barraca</li></ul>,"<img src=""03_1248.jpg"" />",[sound:03_1248.mp3],[sound:03_1248_meaning.mp3],[sound:03_1248_example.mp3],"A <i>hut</i> is a house made of wood, grass, or mud that has only one or two rooms.","Una <i>choza</i> es una casa hecha de madera, hierba o barro que tiene solo una o dos habitaciones.",We all went into the <b>hut</b> to sleep.,Todos entramos en la <b>choza</b> para dormir.
inferior,ɪnˈfɪriər,<ul><li>inferior<br></li><li>peor</li><li>de menor calidad</li><li>de baja calidad</li><li>deficiente</li></ul>,"<img src=""03_1249.jpg"" />",[sound:03_1249.mp3],[sound:03_1249_meaning.mp3],[sound:03_1249_example.mp3],An <i>inferior</i> thing is not as good as something else.,Una cosa <i>inferior</i> no es tan buena como otra.,Cars built a hundred years ago are <b>inferior</b> to ones built today.,Los coches construidos hace cien años son <b>inferiores</b> a los construidos hoy.
lodge,lɑːdʒ,<ul><li><a>albergue</a><br></li><li><a></a><a>cabaña</a><br></li><li><a></a><a></a><a>logia</a><br></li><li><a></a><a></a><a>presentar</a><br></li><li><a></a><a></a><a>alojar</a><br></li><li><a></a><a></a><a>alojarse</a><br></li><li><a></a><a></a><a>albergar</a><br></li></ul>,"<img src=""03_1250.jpg"" />",[sound:03_1250.mp3],[sound:03_1250_meaning.mp3],[sound:03_1250_example.mp3],A <i>lodge</i> is a house in the mountains used by people who hunt or fish.,Un <i>refugio</i> es una casa en las montañas utilizada por personas que cazan o pescan.,"During our ski trip, we stayed at a <b>lodge</b>.","Durante nuestro viaje de esquí, nos alojamos en un <b>refugio</b>."
neglect,nɪˈɡlekt,<ul><li><a>negligencia</a><br></li><li><a></a><a>abandono</a><br></li><li><a></a><a></a><a>descuido</a><br></li><li><a></a><a></a><a>olvido</a><br></li><li><a></a><a></a><a>desinterés</a><br></li><li><a></a><a></a><a>descuidar</a><br></li><li><a></a><a></a><a>dejar de lado</a><br></li><li><a></a><a></a><a>desatender</a><br></li><li><a></a><a></a><a>olvidar</a><br></li><li><a></a><a></a><a>olvidarse</a><br></li></ul>,"<img src=""03_1251.jpg"" />",[sound:03_1251.mp3],[sound:03_1251_meaning.mp3],[sound:03_1251_example.mp3],To <i>neglect</i> someone or something is to not take care of it properly.,<i>Descuidar</i> a alguien o algo es no cuidarlo adecuadamente.,"William <b>neglected</b> his room, so it is a complete mess.","William <b>descuidó</b> su habitación, por lo que está completamente desordenada."
