world,wɜːrld,<ul><li>mundo</li><li>planeta</li><li>mundial</li></ul>,"<img src=""01_0620.jpg"" />",[sound:01_0620.mp3],[sound:01_0620_meaning.mp3],[sound:01_0620_example.mp3],The <i>world</i> is the Earth and all the people and things in it.,El <i>mundo</i> es la Tierra y todas las personas y cosas en él.,What are the names of the five oceans of the <b>world</b>?,¿Cuáles son los nombres de los cinco océanos del <b>mundo</b>?
anxious,ˈæŋkʃəs,<ul><li>ansioso</li><li>preocupado</li><li>inquieto</li><li>agitado</li><li>angustiado</li><li>impaciente</li><li>nervioso</li><li>deseoso</li><li>nerviosa</li><li>angustioso</li><li>tenso</li></ul>,"<img src=""02_0621.jpg"" />",[sound:02_0621.mp3],[sound:02_0621_meaning.mp3],[sound:02_0621_example.mp3],<i>Anxious</i> means feeling worried or nervous.,<i>Ansioso</i> significa sentirse preocupado o nervioso.,She was <b>anxious</b> about not making her appointment on time.,Ella estaba <b>ansiosa</b> por no llegar a tiempo a su cita.
awful,ˈɔːfl,<ul><li>horrible</li><li>terribles</li><li>horroroso</li><li>terrible</li><li>espantoso</li><li>pésimo</li><li>atroz</li><li>tremendo</li><li>horrendo</li><li>deplorable</li><li>espeluznante</li><li>imponente</li></ul>,"<img src=""02_0622.jpg"" />",[sound:02_0622.mp3],[sound:02_0622_meaning.mp3],[sound:02_0622_example.mp3],An <i>awful</i> thing is very bad.,Algo <i>terrible</i> es muy malo.,Her performance last night was <b>awful</b>.,Su actuación anoche fue <b>terrible</b>.
consist,kənˈsɪst,<ul><li><a>consistir</a></li></ul>,"<img src=""02_0623.jpg"" />",[sound:02_0623.mp3],[sound:02_0623_meaning.mp3],[sound:02_0623_example.mp3],To <i>consist</i> of certain is to be made of parts or things them.,<i>Consistir</i> en ciertas cosas es estar compuesto de partes o cosas.,"Today’s choices for lunch <b>consisted</b> of pizza, hamburgers, and hot dogs.","Las opciones de almuerzo de hoy <b>consistieron</b> en pizza, hamburguesas y perritos calientes."
desire,dɪˈzaɪər,<ul><li>deseo</li><li>voluntad</li><li>ganas</li><li>afán</li><li>vocación</li><li>anhelo</li><li>aspiración</li><li>ansia</li><li>desear</li><li>querer</li></ul>,"<img src=""02_0624.jpg"" />",[sound:02_0624.mp3],[sound:02_0624_meaning.mp3],[sound:02_0624_example.mp3],To <i>desire</i> is to want something.,<i>Desear</i> es querer algo.,My sister <b>desires</b> a big house and lots of money.,Mi hermana <b>desea</b> una casa grande y mucho dinero.
eager,ˈiːɡər,<ul><li>ansioso</li><li>entusiasmado</li><li>impaciente</li><li>ávido</li><li>dispuesto</li><li>ilusionado</li><li>anhelante</li><li>entusiasta</li><li>anheloso</li><li>vehemente</li><li>ardiente</li></ul>,"<img src=""02_0625.jpg"" />",[sound:02_0625.mp3],[sound:02_0625_meaning.mp3],[sound:02_0625_example.mp3],<i>Eager</i> shows excitement about something.,<i>Ansioso</i> muestra entusiasmo por algo.,The man was <b>eager</b> to talk about the good news.,El hombre estaba <b>ansioso</b> por hablar sobre las buenas noticias.
household,ˈhaʊshəʊld,<ul><li><a>hogar</a><br></li><li><a></a><a>casa</a><br></li><li><a></a><a></a><a>familia</a><br></li><li><a></a><a></a><a>núcleo familiar</a><br></li><li><a></a><a></a><a>presupuesto</a><br></li><li><a></a><a></a><a>menaje</a><br></li><li><a></a><a></a><a>doméstico</a><br></li><li><a></a><a></a><a>del hogar</a><br></li></ul>,"<img src=""02_0626.jpg"" />",[sound:02_0626.mp3],[sound:02_0626_meaning.mp3],[sound:02_0626_example.mp3],A <i>household</i> is all the people who live in one house.,Un <i>hogar</i> es todas las personas que viven en una casa.,"Our <b>household</b> is made up of my father, my mother, and me.","Nuestro <b>hogar</b> está compuesto por mi padre, mi madre y yo."
intent,ɪnˈtent,<ul><li>intención</li><li>intento</li><li>propósito</li><li>premeditación</li><li>intencionalidad</li><li>objetivo</li><li>voluntad</li><li>designio</li><li>objeto</li><li>meta</li><li>finalidad</li><li>pretensión</li><li>decidido</li><li>absorto</li><li>atento</li><li>resuelto</li><li>firme</li><li>concentrado</li></ul>,"<img src=""02_0627.jpg"" />",[sound:02_0627.mp3],[sound:02_0627_meaning.mp3],[sound:02_0627_example.mp3],An <i>intent</i> is a plan to do something.,Un <i>intento</i> es un plan para hacer algo.,Her <b>intent</b> is to visit Italy next summer.,Su <b>intento</b> es visitar Italia el próximo verano.
landscape,ˈlændskeɪp,<ul><li>paisaje</li><li>panorama</li><li>escenario</li><li>vista</li><li>paraje</li><li>entorno</li><li>escena</li><li>de paisajes</li><li>paisajístico</li><li>apaisado</li><li>panorámico</li><li>horizontal</li><li>de jardines</li><li>diseñar</li><li>embellecer</li></ul>,"<img src=""02_0628.jpg"" />",[sound:02_0628.mp3],[sound:02_0628_meaning.mp3],[sound:02_0628_example.mp3],A <i>landscape</i> is how an area of land looks.,Un <i>paisaje</i> es cómo se ve una área de tierra.,The <b>landscape</b> of the country is very green.,El <b>paisaje</b> del país es muy verde.
lift,lɪft,<ul><li>ascensor</li><li>levantamiento</li><li>elevador</li><li>grúa</li><li>montacargas</li><li>sustentación</li><li>alzamiento</li><li>telecabina</li><li>levantar</li><li>levantarse</li><li>mejorar</li><li>elevar</li><li>alzar</li><li>subir</li><li>elevarse</li><li>alzarse</li><li>disiparse</li><li>quitar</li><li>suprimir</li><li>recoger</li><li>robar</li><li>mangar</li><li>birlar</li></ul>,"<img src=""02_0629.jpg"" />",[sound:02_0629.mp3],[sound:02_0629_meaning.mp3],[sound:02_0629_example.mp3],To <i>lift</i> something is to move it higher.,<i>Levantar</i> algo es moverlo más alto.,The man tried to <b>lift</b> the box.,El hombre intentó <b>levantar</b> la caja.
load,ləʊd,<ul><li>carga</li><li>peso</li><li>cargamento</li><li>montón</li><li>cargar</li><li>cargarse</li></ul>,"<img src=""02_0630.jpg"" />",[sound:02_0630.mp3],[sound:02_0630_meaning.mp3],[sound:02_0630_example.mp3],To <i>load</i> is to put objects into something.,<i>Cargar</i> es poner objetos en algo.,The man <b>loaded</b> the boxes into a truck.,El hombre <b>cargó</b> las cajas en un camión.
lung,lʌŋ,<ul><li><a>pulmón</a></li></ul>,"<img src=""02_0631.jpg"" />",[sound:02_0631.mp3],[sound:02_0631_meaning.mp3],[sound:02_0631_example.mp3],A <i>lung</i> is a part of the body that fills with air when breathing.,Un <i>pulmón</i> es una parte del cuerpo que se llena de aire al respirar.,Having strong <b>lungs</b> is necessary for a healthy life.,Tener <b>pulmones</b> fuertes es necesario para una vida saludable.
motion,ˈməʊʃn,<ul><li>movimiento</li><li>moción</li><li>petición</li><li>resolución</li><li>gesto</li><li>ademán</li><li>marcha</li><li>demanda</li><li>mecanismo</li><li>propuesta</li><li>solicitud</li><li>hacer&nbsp;<a>señas</a></li></ul>,"<img src=""02_0632.jpg"" />",[sound:02_0632.mp3],[sound:02_0632_meaning.mp3],[sound:02_0632_example.mp3],A <i>motion</i> is a movement that someone makes.,Un <i>movimiento</i> es un movimiento que alguien hace.,The police officer made a <b>motion</b> with his hand.,El oficial de policía hizo un <b>movimiento</b> con la mano.
pace,peɪs,<ul><li><a>ritmo</a><br></li><li><a></a><a>paso</a><br></li><li><a></a><a></a><a>rapidez</a><br></li><li><a></a><a></a><a>según</a><br></li><li><a></a><a></a><a>caminar por</a><br></li></ul>,"<img src=""02_0633.jpg"" />",[sound:02_0633.mp3],[sound:02_0633_meaning.mp3],[sound:02_0633_example.mp3],The <i>pace</i> of something is the speed at which it happens.,El <i>ritmo</i> de algo es la velocidad a la que sucede.,I ran the race at a slower <b>pace</b> than my friend.,Corrí la carrera a un <b>ritmo</b> más lento que mi amigo.
polite,pəˈlaɪt,<ul><li>cortés</li><li>amable</li><li>educado</li><li>correcto</li><li>respetuoso</li><li>respetuosa</li><li>corteses</li><li>amables</li><li>cordial</li><li>gentil</li><li>atento</li></ul>,"<img src=""02_0634.jpg"" />",[sound:02_0634.mp3],[sound:02_0634_meaning.mp3],[sound:02_0634_example.mp3],<i>Polite</i> shows a thoughtful and kind behavior.,<i>Cortés</i> muestra un comportamiento considerado y amable.,The boy was very <b>polite</b>; he behaved very thoughtfully.,El niño era muy <b>cortés</b>; se comportó de manera muy considerada.
possess,pəˈzes,<ul><li>tener</li><li>combinar</li><li>poseer</li><li>gozar&nbsp;<a>de</a></li><li>contar&nbsp;<a>con</a></li></ul>,"<img src=""02_0635.jpg"" />",[sound:02_0635.mp3],[sound:02_0635_meaning.mp3],[sound:02_0635_example.mp3],To <i>possess</i> something is to have it or own it.,<i>Poseer</i> algo es tenerlo o ser su dueño.,"My uncle <b>possesses</b> three sheep, a chicken, a cow, and a dog.","Mi tío <b>posee</b> tres ovejas, un pollo, una vaca y un perro."
rapidly,ˈræpɪdli,<ul><li>rápido</li><li>rápidamente</li><li>con rapidez</li><li>deprisa</li><li>velozmente</li><li>de golpe</li></ul>,"<img src=""02_0636.jpg"" />",[sound:02_0636.mp3],[sound:02_0636_meaning.mp3],[sound:02_0636_example.mp3],<i>Rapidly</i> means happening very fast.,<i>Rápidamente</i> significa que ocurre muy rápido.,The train moved <b>rapidly</b> on the tracks.,El tren se movió <b>rápidamente</b> por las vías.
remark,rɪˈmɑːrk,<ul><li>comentar</li><li>observar</li><li>advertir</li><li>señalar</li><li>notar</li><li>observación</li><li>aclaración</li><li>comentario</li><li>reflexión</li><li>apunte</li><li>anotación</li><li>remarcar</li></ul>,"<img src=""02_0637.jpg"" />",[sound:02_0637.mp3],[sound:02_0637_meaning.mp3],[sound:02_0637_example.mp3],To <i>remark</i> is to say something.,<i>Comentar</i> es decir algo.,The teacher <b>remarked</b> on how quickly the students were learning.,El maestro <b>comentó</b> lo rápido que los estudiantes estaban aprendiendo.
seek,siːk,<ul><li>solicitar</li><li>pedir</li><li>intentar</li><li>pretender</li><li>registrar</li><li>ambicionar</li><li>buscar</li><li>perseguir</li><li>procurar</li></ul>,"<img src=""02_0638.jpg"" />",[sound:02_0638.mp3],[sound:02_0638_meaning.mp3],[sound:02_0638_example.mp3],To <i>seek</i> is to look for something.,<i>Buscar</i> es buscar algo.,"If I have a problem, I <b>seek</b> my sister’s advice.","Si tengo un problema, <b>busco</b> el consejo de mi hermana."
shine,ʃaɪn,<ul><li>brillar</li><li>sobresalir</li><li>relucir</li><li>lucir</li><li>resplandecer</li><li>destacar</li><li>irradiar</li><li>refulgir</li><li>deslumbrar</li><li>brillo</li><li>resplandor</li><li>lustre</li><li>lustrar</li><li>sacar&nbsp;<a>brillo</a></li><li>hacer&nbsp;<a>brillar</a></li><li>pulir</li></ul>,"<img src=""02_0639.jpg"" />",[sound:02_0639.mp3],[sound:02_0639_meaning.mp3],[sound:02_0639_example.mp3],To <i>shine</i> is to make a bright light.,<i>Brillar</i> es emitir una luz brillante.,The candles are <b>shining</b> in the dark room.,Las velas están <b>brillando</b> en la habitación oscura.
spill,spɪl,<ul><li>derrame</li><li>derramamiento</li><li>vertido</li><li>mancha</li><li>verter</li><li>derramarse</li><li>caerse</li><li>arrojar</li><li>derramar</li><li>revelar</li><li>dejar&nbsp;<a>caer</a></li><li>tirar</li></ul>,"<img src=""02_0640.jpg"" />",[sound:02_0640.mp3],[sound:02_0640_meaning.mp3],[sound:02_0640_example.mp3],To <i>spill</i> is to accidentally make something fall out of its container.,<i>Derramar</i> es hacer que algo caiga accidentalmente fuera de su recipiente.,I <b>spilled</b> the coffee on the table.,<b>Derramé</b> el café sobre la mesa.
arrow,ˈærəʊ,<ul><li><a>flecha</a><br></li><li><a></a><a>dardo</a><br></li></ul>,"<img src=""03_0641.jpg"" />",[sound:03_0641.mp3],[sound:03_0641_meaning.mp3],[sound:03_0641_example.mp3],"An <i>arrow</i> is a thin, straight stick shot from a bow.",Una <i>flecha</i> es un palo delgado y recto disparado con un arco.,The <b>arrow</b> flew through the air and hit the target.,La <b>flecha</b> voló por el aire y alcanzó el objetivo.
battle,ˈbætl,<ul><li>batalla</li><li>lucha</li><li>combate</li><li>pelea</li><li>duelo</li><li>contienda</li><li>enfrentamiento</li><li>disputa</li><li>combatir</li><li>luchar</li><li>pelearse</li></ul>,"<img src=""03_0642.jpg"" />",[sound:03_0642.mp3],[sound:03_0642_meaning.mp3],[sound:03_0642_example.mp3],A <i>battle</i> is a fight between two armies during a war.,Una <i>batalla</i> es una pelea entre dos ejércitos durante una guerra.,The <b>battle</b> lasted for many days.,La <b>batalla</b> duró muchos días.
bow,bou,<ul><li>arco</li><li>proa</li><li>lazo</li><li>reverencia</li><li>inclinación</li><li>saludo</li><li>inclinarse</li><li>reverenciar</li><li>doblarse</li><li>ceder</li></ul>,"<img src=""03_0643.jpg"" />",[sound:03_0643.mp3],[sound:03_0643_meaning.mp3],[sound:03_0643_example.mp3],A <i>bow</i> is a weapon made of curved wood and string that shoots arrows.,Un <i>arco</i> es un arma hecha de madera curva y cuerda que dispara flechas.,He went hunting with a <b>bow</b> and arrow.,Fue a cazar con un <b>arco</b> y una flecha.
brave,breɪv,<ul><li>valiente</li><li>valientes</li><li>valeroso</li><li>luchador</li><li>bravo</li><li>audaz</li><li>guapo</li><li>aguerrido</li><li>gallardo</li><li>arrojado</li><li>denodado</li><li>osado</li><li>desafiar</li><li>enfrentar</li><li>hacer&nbsp;<a>frente</a></li><li>afrontar</li></ul>,"<img src=""03_0644.jpg"" />",[sound:03_0644.mp3],[sound:03_0644_meaning.mp3],[sound:03_0644_example.mp3],A <i>brave</i> person is not afraid to face pain or danger.,Una persona <i>valiente</i> no tiene miedo de enfrentar el dolor o el peligro.,The <b>brave</b> firefighter saved the girl from the burning building.,El <b>valiente</b> bombero salvó a la niña del edificio en llamas.
chief,tʃiːf,<ul><li><a>jefe</a><br></li><li><a></a><a>cacique</a><br></li><li><a></a><a></a><a>principal</a><br></li><li><a></a><a></a><a>esencial</a><br></li></ul>,"<img src=""03_0645.jpg"" />",[sound:03_0645.mp3],[sound:03_0645_meaning.mp3],[sound:03_0645_example.mp3],A <i>chief</i> is the leader of a group of people.,Un <i>jefe</i> es el líder de un grupo de personas.,The <b>chief</b> led the people through the mountains.,El <b>jefe</b> guió a la gente por las montañas.
disadvantage,ˌdɪsədˈvæntɪdʒ,<ul><li>desventaja</li><li>inconveniente</li><li>perjuicio</li><li>situación desventajosa</li><li>carencias</li><li>obstáculo</li><li>perjudicar</li><li>desfavorecer</li><li>poner&nbsp;<a>en desventaja</a></li></ul>,"<img src=""03_0646.jpg"" />",[sound:03_0646.mp3],[sound:03_0646_meaning.mp3],[sound:03_0646_example.mp3],A <i>disadvantage</i> is a situation that makes it hard to do something.,Una <i>desventaja</i> es una situación que hace difícil hacer algo.,Mike had a <b>disadvantage</b> in the race since he hurt his knee.,Mike tenía una <b>desventaja</b> en la carrera ya que se lastimó la rodilla.
enemy,ˈenəmi,<ul><li>enemigo</li><li>enemiga</li><li>adversaria</li><li>adversario</li></ul>,"<img src=""03_0647.jpg"" />",[sound:03_0647.mp3],[sound:03_0647_meaning.mp3],[sound:03_0647_example.mp3],An <i>enemy</i> is a country that is fighting another country during a war.,Un <i>enemigo</i> es un país que está luchando contra otro país durante una guerra.,The <b>enemy</b> prepared to attack the kingdom.,El <b>enemigo</b> se preparó para atacar el reino.
entrance,éntrəns,<ul><li><a>de entrada</a><br></li><li><a></a><a>entrada</a><br></li><li><a></a><a></a><a>acceso</a><br></li><li><a></a><a></a><a>admisión</a><br></li><li><a></a><a></a><a>ingreso</a><br></li></ul>,"<img src=""03_0648.jpg"" />",[sound:03_0648.mp3],[sound:03_0648_meaning.mp3],[sound:03_0648_example.mp3],An <i>entrance</i> is a place where someone can enter an area.,Una <i>entrada</i> es un lugar donde alguien puede entrar en un área.,"The gate was locked, so Bill had to find a different <b>entrance</b>.","La puerta estaba cerrada, así que Bill tuvo que encontrar una <b>entrada</b> diferente."
hardly,ˈhɑːrdli,<ul><li><a>apenas</a><br></li><li><a></a><a>difícilmente</a><br></li><li><a></a><a></a><a>escasamente</a><br></li><li><a></a><a></a><a>casi no</a></li></ul><br>,"<img src=""03_0649.jpg"" />",[sound:03_0649.mp3],[sound:03_0649_meaning.mp3],[sound:03_0649_example.mp3],<i>Hardly</i> shows that something happens in a very small way.,<i>Apenas</i> muestra que algo sucede de una manera muy pequeña.,I <b>hardly</b> saw the concert since I had to leave early.,<b>Apenas</b> vi el concierto ya que tuve que irme temprano.
intend,ɪnˈtend,<ul><li>tener la intención</li><li>pretender</li><li>intentar</li><li>destinar</li><li>pensar</li><li>querer</li><li>planificar</li><li>planear</li><li>procurar</li><li>aspirar</li><li>tener planeado</li><li>acometer</li></ul>,"<img src=""03_0650.jpg"" />",[sound:03_0650.mp3],[sound:03_0650_meaning.mp3],[sound:03_0650_example.mp3],To <i>intend</i> to do something means to plan to do it.,<i>Intentar</i> hacer algo significa planear hacerlo.,I <b>intend</b> to finish college in three years.,<b>Intento</b> terminar la universidad en tres años.
laughter,ˈlæftər,<ul><li><a>risa</a><br></li><li><a></a><a>risas</a><br></li><li><a></a><a></a><a>carcajada</a><br></li></ul>,"<img src=""03_0651.jpg"" />",[sound:03_0651.mp3],[sound:03_0651_meaning.mp3],[sound:03_0651_example.mp3],<i>Laughter</i> is the sound produced by laughing about something funny.,<i>La risa</i> es el sonido producido al reírse de algo gracioso.,Susan’s joke made her classmates burst into <b>laughter</b>.,La broma de Susan hizo que sus compañeros estallaran en <b>risa</b>.
log,lɔːɡ,<ul><li>registro</li><li>tronco</li><li>bitácora</li><li>leña</li><li>placa</li><li>registrar</li></ul>,"<img src=""03_0652.jpg"" />",[sound:03_0652.mp3],[sound:03_0652_meaning.mp3],[sound:03_0652_example.mp3],A <i>log</i> is a thick piece of wood that is cut from a tree.,Un <i>tronco</i> es un trozo grueso de madera que se corta de un árbol.,"The fire was too small, so we added another <b>log</b> to it.","El fuego era demasiado pequeño, así que añadimos otro <b>tronco</b>."
military,ˈmɪləteri,<ul><li>militar</li><li>castrense</li><li>de defensa</li><li>marcial</li><li>ejército</li><li>fuerzas armadas</li><li>milicia</li></ul>,"<img src=""03_0653.jpg"" />",[sound:03_0653.mp3],[sound:03_0653_meaning.mp3],[sound:03_0653_example.mp3],The <i>military</i> is the armed forces of a country.,El <i>ejército</i> son las fuerzas armadas de un país.,I joined the <b>military</b> after I finished high school.,Me uní al <b>ejército</b> después de terminar la secundaria.
