incidence,ˈɪnsɪdəns,<ul><li>incidencia</li><li>frecuencia</li><li>prevalencia</li><li>episodio</li></ul>,"<img src=""01_3011.jpg"" />",[sound:01_3011.mp3],[sound:01_3011_meaning.mp3],[sound:01_3011_example.mp3],The number of times something happens is the <i>incidence</i> of the event.,El número de veces que algo ocurre es la <i>incidencia</i> del evento.,We need to increase the <b>incidence</b> of success in school.,Necesitamos aumentar la <b>incidencia</b> de éxito en la escuela.
municipal,mjuːˈnɪsɪpl,<ul><li><a>municipal</a><br></li><li><a></a><a>municipales</a><br></li><li>local</li></ul>,"<img src=""01_3012.jpg"" />",[sound:01_3012.mp3],[sound:01_3012_meaning.mp3],[sound:01_3012_example.mp3],<i>Municipal</i> means that something belongs to a city or local government.,<i>Municipal</i> significa que algo pertenece a una ciudad o gobierno local.,The <b>municipal</b> parking lot downtown can fit one hundred cars.,El estacionamiento <b>municipal</b> del centro puede albergar cien autos.
overuse,ˌəʊvərˈjuːs,<ul><li>uso excesivo</li><li>abuso</li><li>sobreexplotación</li><li>sobrecarga</li><li>sobreutilización</li><li>recurso excesivo</li><li>abusar de</li></ul>,"<img src=""01_3013.jpg"" />",[sound:01_3013.mp3],[sound:01_3013_meaning.mp3],[sound:01_3013_example.mp3],<i>Overuse</i> occurs when something is utilized too many times.,El <i>uso excesivo</i> ocurre cuando algo se utiliza demasiadas veces.,Rochelle’s <b>overuse</b> of the exercise bike caused the gears to break.,El <b>uso excesivo</b> de Rochelle de la bicicleta de ejercicio hizo que se rompieran los engranajes.
pond,pɑːnd,<ul><li>estanque</li><li>poza</li><li>charca</li><li>laguna</li><li>alberca</li><li>balsa</li><li>formar charcos</li></ul>,"<img src=""01_3014.jpg"" />",[sound:01_3014.mp3],[sound:01_3014_meaning.mp3],[sound:01_3014_example.mp3],A <i>pond</i> is a freshwater body that is smaller than a lake.,Un <i>estanque</i> es un cuerpo de agua dulce que es más pequeño que un lago.,I learned to swim at the <b>pond</b> behind the recreation center.,Aprendí a nadar en el <b>estanque</b> detrás del centro recreativo.
recycle,ˌriːˈsaɪkl,<ul><li>reciclaje</li><li>reciclar</li><li>reutilizar</li></ul>,"<img src=""01_3015.jpg"" />",[sound:01_3015.mp3],[sound:01_3015_meaning.mp3],[sound:01_3015_example.mp3],"When you <i>recycle</i> an object, you use its parts to make something else.","Cuando <i>reciclas</i> un objeto, usas sus partes para hacer otra cosa.",We <b>recycle</b> our newspapers so that they can be made into packing boxes.a,<b>Reciclamos</b> nuestros periódicos para que puedan convertirse en cajas de embalaje.
reusable,ˌriːˈjuːzəbl,<ul><li>reutilizable</li></ul>,"<img src=""01_3016.jpg"" />",[sound:01_3016.mp3],[sound:01_3016_meaning.mp3],[sound:01_3016_example.mp3],An object that is <i>reusable</i> can be utilized over and over again.,Un objeto que es <i>reutilizable</i> puede ser utilizado una y otra vez.,Saburo keeps his empty jelly jars because they are <b>reusable</b> for storing sewing supplies.,Saburo guarda sus frascos de mermelada vacíos porque son <b>reutilizables</b> para guardar suministros de costura.
stuffed,stʌft,<ul><li>relleno</li><li>embutida</li><li>disecado</li><li>lleno</li><li>embalsamado</li></ul>,"<img src=""01_3017.jpg"" />",[sound:01_3017.mp3],[sound:01_3017_meaning.mp3],[sound:01_3017_example.mp3],"When something is <i>stuffed</i>, it is pushed into a small space.","Cuando algo está <i>relleno</i>, se empuja hacia un espacio pequeño.",The newspapers were all <b>stuffed</b> into the drawer.,Todos los periódicos estaban <b>metidos</b> en el cajón.
tragic,ˈtrædʒɪk,<ul><li>trágico</li></ul>,"<img src=""01_3018.jpg"" />",[sound:01_3018.mp3],[sound:01_3018_meaning.mp3],[sound:01_3018_example.mp3],A <i>tragic</i> event causes sadness because it might involve death or suffering.,Un evento <i>trágico</i> causa tristeza porque puede involucrar muerte o sufrimiento.,The entire community attended the memorial service for the victims of the <b>tragic</b> fire.,Toda la comunidad asistió al servicio conmemorativo por las víctimas del <b>trágico</b> incendio.
utilize,ˈjuːtəlaɪz,<ul><li>utilizar</li><li>aprovechar</li><li>emplear</li><li>aprovecharse de</li><li>usar</li></ul>,"<img src=""01_3019.jpg"" />",[sound:01_3019.mp3],[sound:01_3019_meaning.mp3],[sound:01_3019_example.mp3],To <i>utilize</i> something is to use it for a specific purpose.,<i>Utilizar</i> algo es usarlo para un propósito específico.,The team can <b>utilize</b> the lab equipment to complete the experiment.,El equipo puede <b>utilizar</b> el equipo de laboratorio para completar el experimento.
whale,weɪl,<ul><li>ballena</li><li>fardo</li><li>dar una paliza</li></ul>,"<img src=""01_3020.jpg"" />",[sound:01_3020.mp3],[sound:01_3020_example.mp3],[sound:01_3020_meaning.mp3],A <i>whale</i> is a very large mammal that lives in the ocean.,Una <i>ballena</i> es un mamífero muy grande que vive en el océano.,We were surprised when a <b>whale</b> surfaced next to our boat.,Nos sorprendió cuando una <b>ballena</b> apareció junto a nuestro barco.
amateur,ˈæmətʃə(r),<ul><li>aficionado</li><li>aficionada</li><li>novata</li><li>principiante</li><li>novato</li><li>diletante</li><li>chapucero</li></ul>,"<img src=""02_3021.jpg"" />",[sound:02_3021.mp3],[sound:02_3021_meaning.mp3],[sound:02_3021_example.mp3],An <i>amateur</i> is a person who does something for fun and isn’t paid for it.,Un <i>aficionado</i> es una persona que hace algo por diversión y no le pagan por ello.,The <b>amateur</b> took pictures just as well as the person who worked for money.,El <b>aficionado</b> tomó fotos tan bien como la persona que trabajaba por dinero.
ambiguous,æmˈbɪɡjuəs,<ul><li>ambiguo</li><li>equívoco</li><li>poco claro</li><li>confuso</li><li>vago</li><li>oscuro</li><li>dudoso</li><li>incierto</li><li>ambivalente</li></ul>,"<img src=""02_3022.jpg"" />",[sound:02_3022.mp3],[sound:02_3022_meaning.mp3],[sound:02_3022_example.mp3],"If something is <i>ambiguous</i>, it is not entirely clear.","Si algo es <i>ambiguo</i>, no está del todo claro.",It’s <b>ambiguous</b> as to whether a newborn baby looks like a girl or a boy.,Es <b>ambiguo</b> determinar si un recién nacido parece una niña o un niño.
anonymous,əˈnɑːnɪməs,<ul><li>anónimos</li><li>anónimo</li><li>anónimas</li><li>desconocido</li></ul>,"<img src=""02_3023.jpg"" />",[sound:02_3023.mp3],[sound:02_3023_meaning.mp3],[sound:02_3023_example.mp3],"If someone is <i>anonymous</i>, no one knows who he or she is.","Si alguien es <i>anónimo</i>, nadie sabe quién es.",An <b>anonymous</b> donor gave a thousand dollars to the museum.,Un donante <b>anónimo</b> dio mil dólares al museo.
attain,əˈteɪn,<ul><li>alcanzar</li><li>lograr</li><li>llegar a</li><li>conseguir</li><li>realizar</li><li>obtener</li></ul>,"<img src=""02_3024.jpg"" />",[sound:02_3024.mp3],[sound:02_3024_meaning.mp3],[sound:02_3024_example.mp3],To <i>attain</i> something is to succeed at something or to get something you want.,<i>Lograr</i> algo es tener éxito en algo o conseguir algo que deseas.,"If you want to <b>attain</b> a healthy body, you must exercise every day.","Si quieres <b>lograr</b> un cuerpo saludable, debes hacer ejercicio todos los días."
autonomy,ɔːˈtɑːnəmi,<ul><li>autonomía</li><li>soberanía</li><li>independencia</li></ul>,"<img src=""02_3025.jpg"" />",[sound:02_3025.mp3],[sound:02_3025_meaning.mp3],[sound:02_3025_example.mp3],<i>Autonomy</i> is another word for freedom or independence.,<i>Autonomía</i> es otra palabra para libertad o independencia.,"In the 1800s, the people of India fought for <b>autonomy</b> from Britain.","En el siglo XIX, el pueblo de la India luchó por la <b>autonomía</b> de Gran Bretaña."
concession,kənˈseʃn,<ul><li>concesión<br></li><li>otorgamiento</li><li>privilegio</li></ul>,"<img src=""02_3026.jpg"" />",[sound:02_3026.mp3],[sound:02_3026_meaning.mp3],[sound:02_3026_example.mp3],A <i>concession</i> is something that one person gives up to another.,Una <i>concesión</i> es algo que una persona cede a otra.,China gave Hong Kong to Britain as a <b>concession</b> after the war.,China cedió Hong Kong a Gran Bretaña como una <b>concesión</b> después de la guerra.
decay,dɪˈkeɪ,<ul><li>caries</li><li>decadencia</li><li>descomposición</li><li>deterioro</li><li>caída</li><li>decaimiento</li><li>podredumbre</li><li>desintegración</li><li>declive</li><li>desgaste</li><li>decrepitud</li><li>putrefacción</li><li>descomponerse</li><li>cariar</li><li>picarse</li><li>declinar</li><li>deteriorar</li><li>pudrirse</li></ul>,"<img src=""02_3027.jpg"" />",[sound:02_3027.mp3],[sound:02_3027_meaning.mp3],[sound:02_3027_example.mp3],<i>Decay</i> is the result of something slowly being broken down or destroyed naturally.,La <i>decadencia</i> es el resultado de algo que se descompone o destruye lentamente de forma natural.,The <b>decay</b> in the old building was obvious.,La <b>decadencia</b> en el edificio antiguo era evidente.
dwell,dwel,<ul><li>habitar</li><li>morar</li><li>vivir</li></ul>,"<img src=""02_3028.jpg"" />",[sound:02_3028.mp3],[sound:02_3028_meaning.mp3],[sound:02_3028_example.mp3],To <i>dwell</i> somewhere means to live there.,<i>Habitar</i> en algún lugar significa vivir allí.,"Before he was a successful writer, Mark Twain <b>dwelled</b> in the city of Hannibal, Missouri.","Antes de ser un escritor exitoso, Mark Twain <b>habitaba</b> en la ciudad de Hannibal, Missouri."
enlighten,ɪnˈlaɪtn,<ul><li>iluminar</li><li>instruir</li><li>informar</li><li>aclarar</li><li>ilustrar</li><li>explicar</li><li>esclarecer</li></ul>,"<img src=""02_3029.jpg"" />",[sound:02_3029.mp3],[sound:02_3029_meaning.mp3],[sound:02_3029_example.mp3],To <i>enlighten</i> someone is to teach them about something.,<i>Ilustrar</i> a alguien es enseñarle sobre algo.,Greek philosophers wanted to <b>enlighten</b> the people of Athens with their ideas.,Los filósofos griegos querían <b>ilustrar</b> a la gente de Atenas con sus ideas.
enrich,ɪnˈrɪtʃ,<ul><li>enriquecer</li></ul>,"<img src=""02_3030.jpg"" />",[sound:02_3030.mp3],[sound:02_3030_meaning.mp3],[sound:02_3030_example.mp3],To <i>enrich</i> means to make someone rich or increase their wealth.,<i>Enriquecer</i> significa hacer rico a alguien o aumentar su riqueza.,Taxes on people’s income can be used to <b>enrich</b> the government.,Los impuestos sobre los ingresos de las personas pueden usarse para <b>enriquecer</b> al gobierno.
flourish,ˈflɜːrɪʃ,<ul><li>prosperidad</li><li>floritura</li><li>florecer</li><li>prosperar</li><li>crecer</li><li>surgir</li><li>salir adelante</li><li>mejorar</li><li>desarrollarse</li><li>progresar</li><li>brotar</li><li>resurgir</li><li>aparecer</li><li>fructificar</li><li>abundar</li><li>blandir</li></ul>,"<img src=""02_3031.jpg"" />",[sound:02_3031.mp3],[sound:02_3031_meaning.mp3],[sound:02_3031_example.mp3],To <i>flourish</i> means to do very well and be in an excellent condition.,<i>Florecer</i> significa hacerlo muy bien y estar en excelente condición.,The Roman Empire <b>flourished</b> in Europe two thousand years ago.,El Imperio Romano <b>floreció</b> en Europa hace dos mil años.
geometry,dʒiˈɑːmətri,<ul><li>geometría</li></ul>,"<img src=""02_3032.jpg"" />",[sound:02_3032.mp3],[sound:02_3032_meaning.mp3],[sound:02_3032_example.mp3],<i>Geometry</i> is the study of shapes and how to measure them.,<i>Geometría</i> es el estudio de las formas y cómo medirlas.,"If you want to be able to calculate the area of a circle, you must study <b>geometry</b>.","Si quieres ser capaz de calcular el área de un círculo, debes estudiar <b>geometría</b>."
gleam,ɡliːm,<ul><li>brillo<br></li><li>brillar</li><li>resplandecer</li><li>relucir</li><li>fulgor</li><li>atisbo</li><li>destello</li><li>resplandor</li><li>reflejo</li></ul>,"<img src=""02_3033.jpg"" />",[sound:02_3033.mp3],[sound:02_3033_meaning.mp3],[sound:02_3033_example.mp3],To <i>gleam</i> means to sparkle and shine.,<i>Brillar</i> significa resplandecer y relucir.,The waves of the ocean would <b>gleam</b> every night at sunset.,Las olas del océano <b>brillaban</b> cada noche al atardecer.
greed,ɡriːd,<ul><li>codicia</li><li>avaricia</li><li>voracidad</li><li>ambición</li><li>glotonería</li><li>afán de lucro</li><li>gula</li><li>avidez</li></ul>,"<img src=""02_3034.jpg"" />",[sound:02_3034.mp3],[sound:02_3034_meaning.mp3],[sound:02_3034_example.mp3],<i>Greed</i> is wanting to have more of something than you need or should have.,<i>Codicia</i> es querer tener más de algo de lo que necesitas o deberías tener.,The story of King Midas is a story of <b>greed</b>.,La historia del Rey Midas es una historia de <b>codicia</b>.
harmony,ˈhɑːrməni,<ul><li>armonía</li><li>convivencia</li><li>paz</li></ul>,"<img src=""02_3035.jpg"" />",[sound:02_3035.mp3],[sound:02_3035_meaning.mp3],[sound:02_3035_example.mp3],"<i>Harmony</i> is a feeling that everything is peaceful, balanced, and in agreement.","<i>Armonía</i> es la sensación de que todo está en paz, equilibrado y en acuerdo.",The United Nations is struggling to bring peace and <b>harmony</b> to the world.,Las Naciones Unidas están luchando por traer paz y <b>armonía</b> al mundo.
indigenous,ɪnˈdɪdʒənəs,<ul><li>indígena</li><li>autóctono</li><li>nativo</li><li>originario</li></ul>,"<img src=""02_3036.jpg"" />",[sound:02_3036.mp3],[sound:02_3036_meaning.mp3],[sound:02_3036_example.mp3],<i>Indigenous</i> means that something or someone exists naturally in an environment or area.,<i>Indígena</i> significa que algo o alguien existe naturalmente en un entorno o área.,The Pueblo people were an <b>indigenous</b> tribe in Arizona who lived in adobe homes.,Los Pueblo eran una tribu <b>indígena</b> de Arizona que vivía en casas de adobe.
jurisdiction,ˌdʒʊrɪsˈdɪkʃn,<ul><li>jurisdicción</li><li>fuero</li><li>competencia</li></ul>,"<img src=""02_3037.jpg"" />",[sound:02_3037.mp3],[sound:02_3037_meaning.mp3],[sound:02_3037_example.mp3],<i>Jurisdiction</i> means the power or right to make judgments about the law and how it is upheld.,<i>Jurisdicción</i> significa el poder o derecho de hacer juicios sobre la ley y cómo se cumple.,We did not have <b>jurisdiction</b> to bring the criminal to trial.,No teníamos <b>jurisdicción</b> para llevar al criminal a juicio.
parade,pəˈreɪd,<ul><li>desfile</li><li>cabalgata</li><li>procesión</li><li>paseo</li><li>manifestación</li><li>pasacalles</li><li>cortejos</li><li>desfilar</li><li>pasear</li><li>lucir</li><li>alardear de</li><li>hacer desfilar</li></ul>,"<img src=""02_3038.jpg"" />",[sound:02_3038.mp3],[sound:02_3038_meaning.mp3],[sound:02_3038_example.mp3],A <i>parade</i> is a series of things or people that come or are shown one after another.,Un <i>desfile</i> es una serie de cosas o personas que vienen o se muestran una tras otra.,This <b>parade</b> of elephants is part of an open-air exhibit to honor these majestic animals.,Este <b>desfile</b> de elefantes es parte de una exhibición al aire libre para honrar a estos majestuosos animales.
statue,ˈstætʃuː,<ul><li>estatua</li><li>monumento</li><li>estatuilla</li></ul>,"<img src=""02_3039.jpg"" />",[sound:02_3039.mp3],[sound:02_3039_meaning.mp3],[sound:02_3039_example.mp3],"A <i>statue</i> is a three-dimensional work of art, usually made of clay, marble, or metal.","Una <i>estatua</i> es una obra de arte tridimensional, generalmente hecha de arcilla, mármol o metal.",The Venus de Milo is a famous ancient Greek <b>statue</b>.,La Venus de Milo es una famosa <b>estatua</b> antigua griega.
virgin,ˈvɜːrdʒɪn,<ul><li>virgen</li><li>vírgenes</li><li>intacto</li></ul>,"<img src=""02_3040.jpg"" />",[sound:02_3040.mp3],[sound:02_3040_meaning.mp3],[sound:02_3040_example.mp3],A <i>virgin</i> is someone who has never had sex.,Una <i>virgen</i> es alguien que nunca ha tenido relaciones sexuales.,The <b>virgin</b> goddess of the moon was known as Diana.,La diosa <b>virgen</b> de la luna era conocida como Diana.
abnormal,æbˈnɔːrml,<ul><li>anormales</li><li>anormal</li><li>inusual</li><li>anómalo</li><li>extraño</li><li>poco común</li><li>irregular</li><li>atípico</li><li>insólito</li><li>raro</li></ul>,"<img src=""03_3041.jpg"" />",[sound:03_3041.mp3],[sound:03_3041_meaning.mp3],[sound:03_3041_example.mp3],"If something is <i>abnormal</i>, it is different from normal or average.","Si algo es <i>anormal</i>, es diferente de lo normal o promedio.","I felt <b>abnormal</b> this morning, like I was sick.","Me sentí <b>anormal</b> esta mañana, como si estuviera enfermo."
absent,ˈæbsənt,<ul><li>ausente</li><li>perdida</li><li>ausentes</li><li>distraído</li><li>inexistente</li><li>faltante</li><li>ausentarse</li><li>sin</li></ul>,"<img src=""03_3042.jpg"" />",[sound:03_3042.mp3],[sound:03_3042_meaning.mp3],[sound:03_3042_example.mp3],"If someone or something is <i>absent</i>, they are missing or not in the place they are expected to be.","Si alguien o algo está <i>ausente</i>, están desaparecidos o no están en el lugar donde se espera que estén.",I was <b>absent</b> from school yesterday because I went on a trip with my father.,Estuve <b>ausente</b> de la escuela ayer porque fui de viaje con mi padre.
adjacent,əˈdʒeɪsnt,<ul><li>adyacente</li><li>adyacentes</li><li>colindante</li><li>contiguo</li><li>vecino</li><li>lindante</li><li>cercano</li><li>inmediato</li><li>rayano</li><li>limítrofe</li><li>circundante</li><li>circunvecino</li><li>fronterizo</li><li>lindero</li><li>aledaño</li><li>confinante</li></ul>,"<img src=""03_3043.jpg"" />",[sound:03_3043.mp3],[sound:03_3043_meaning.mp3],[sound:03_3043_example.mp3],"When something is <i>adjacent</i>, it is next to or adjoining something else.","Cuando algo está <i>adyacente</i>, está al lado o contiguo a otra cosa.",My apartment is <b>adjacent</b> to a lovely park and playground.,Mi apartamento está <b>adyacente</b> a un hermoso parque y área de juegos.
aluminum,əlúːmənəm,<ul><li>aluminio</li></ul>,"<img src=""03_3044.jpg"" />",[sound:03_3044.mp3],[sound:03_3044_meaning.mp3],[sound:03_3044_example.mp3],<i>Aluminum</i> is a chemical element that is a light silver-coloured metal.,<i>Aluminio</i> es un elemento químico que es un metal de color plateado claro.,I used the <b>aluminum</b> foil to wrap the food.,Usé el papel de <b>aluminio</b> para envolver la comida.
applicable,ˈæplɪkəbl,<ul><li>vigente</li><li>pertinente</li><li>correspondiente</li><li>válido</li><li>adecuado</li><li>procedente</li><li>aplicado</li><li>apropiado</li></ul>,"<img src=""03_3045.jpg"" />",[sound:03_3045.mp3],[sound:03_3045_meaning.mp3],[sound:03_3045_example.mp3],"If something is <i>applicable</i> to a person or thing, it is relevant to them.","Si algo es <i>aplicable</i> a una persona o cosa, es relevante para ellos.",I discovered that my old password was no longer <b>applicable</b> to the website.,Descubrí que mi antigua contraseña ya no era <b>aplicable</b> al sitio web.
artificial,ˌɑːrtɪˈfɪʃl,<ul><li>artificial<br></li><li><a>artificiales</a><br></li><li>sintético</li><li>forzado</li></ul>,"<img src=""03_3046.jpg"" />",[sound:03_3046.mp3],[sound:03_3046_meaning.mp3],[sound:03_3046_example.mp3],"If something is <i>artificial</i>, it was not made naturally but mimics something natural.","Si algo es <i>artificial</i>, no fue hecho naturalmente pero imita algo natural.",The <b>artificial</b> Christmas tree was made of plastic.,El árbol de Navidad <b>artificial</b> estaba hecho de plástico.
bicycle,ˈbaɪsɪkl,<ul><li>bicicleta</li><li>bici</li></ul>,"<img src=""03_3047.jpg"" />",[sound:03_3047.mp3],[sound:03_3047_meaning.mp3],[sound:03_3047_example.mp3],A <i>bicycle</i> is a two-wheeled vehicle powered by pedaling.,Una <i>bicicleta</i> es un vehículo de dos ruedas impulsado por pedales.,I rode my <b>bicycle</b> down the mountain road.,Monté mi <b>bicicleta</b> por el camino de la montaña.
broker,ˈbrəʊkər,<ul><li>corredor</li><li>agente</li><li>intermediario</li><li>mediador</li><li>intermediaria</li><li>mediadora</li><li>de corretaje</li><li>negociar</li><li>mediar</li><li>arbitrar</li><li>gestionar</li><li>intermediar</li></ul>,"<img src=""03_3048.jpg"" />",[sound:03_3048.mp3],[sound:03_3048_meaning.mp3],[sound:03_3048_example.mp3],To <i>broker</i> is to arrange or negotiate the details of something for others.,<i>Intermediar</i> es organizar o negociar los detalles de algo para otros.,The lawyer will <b>broker</b> our agreement.,El abogado <b>intermediará</b> nuestro acuerdo.
bureaucracy,bjʊˈrɑːkrəsi,<ul><li>burocracia</li><li>burocratismo</li><li>trámites burocráticos</li><li>papeleo</li><li>administración</li></ul>,"<img src=""03_3049.jpg"" />",[sound:03_3049.mp3],[sound:03_3049_meaning.mp3],[sound:03_3049_example.mp3],A <i>bureaucracy</i> is a group of people who work together to help manage a large business or run a country.,Una <i>burocracia</i> es un grupo de personas que trabajan juntas para ayudar a gestionar una gran empresa o gobernar un país.,The members of the <b>bureaucracy</b> were flooded by too many petitions.,Los miembros de la <b>burocracia</b> estaban inundados de demasiadas peticiones.
configure,kənˈfɪɡjər,<ul><li>configurar</li><li>ajustar</li><li>programar</li></ul>,"<img src=""03_3050.jpg"" />",[sound:03_3050.mp3],[sound:03_3050_meaning.mp3],[sound:03_3050_example.mp3],To <i>configure</i> something means to set it up and arrange it.,<i>Configurar</i> algo significa configurarlo y organizarlo.,The engineer helped to <b>configure</b> my new computer.,El ingeniero ayudó a <b>configurar</b> mi nueva computadora.
consolidate,kənˈsɑːlɪdeɪt,<ul><li>consolidar</li><li>consolidarse</li><li>fusionar</li><li>concentrar</li><li>afianzar</li><li>refundir</li><li>reforzar</li><li>unificar</li></ul>,"<img src=""03_3051.jpg"" />",[sound:03_3051.mp3],[sound:03_3051_meaning.mp3],[sound:03_3051_example.mp3],To <i>consolidate</i> means to join or bring together into one thing.,<i>Consolidar</i> significa unir o juntar en una sola cosa.,"When we moved in together, we had to <b>consolidate</b> our belongings.","Cuando nos mudamos juntos, tuvimos que <b>consolidar</b> nuestras pertenencias."
convenience,kənˈviːniəns,<ul><li>conveniencia</li><li>comodidad</li><li>facilidad</li><li>oportunidad</li></ul>,"<img src=""03_3052.jpg"" />",[sound:03_3052.mp3],[sound:03_3052_meaning.mp3],[sound:03_3052_example.mp3],"If something is done for your <i>convenience</i>, it allows you to do something easily or without any trouble.","Si algo se hace por tu <i>conveniencia</i>, te permite hacer algo fácilmente o sin ningún problema.",I love the <b>convenience</b> of having a swimming pool in my back yard.,Me encanta la <b>conveniencia</b> de tener una piscina en mi patio trasero.
deduct,dɪˈdʌkt,<ul><li>deducir</li><li>descontar</li><li>desgravar</li><li>restar</li></ul>,"<img src=""03_3053.jpg"" />",[sound:03_3053.mp3],[sound:03_3053_meaning.mp3],[sound:03_3053_example.mp3],To <i>deduct</i> means to subtract something.,<i>Deducir</i> significa restar algo.,I had to <b>deduct</b> my expenses from my checkbook.,Tuve que <b>deducir</b> mis gastos de mi chequera.
